type,private_owner,floor_built,floor,bedrooms,bathrooms,second_hand,lift,garage_included,furnished,equipped_kitchen,fitted_wardrobes,air_conditioning,terrace,balcony,storeroom,swimming_pool,garden_area,location,district,distance_to_center,floor-area-estimate
Flat,True,125,4th,3,2,True,True,False,True,True,True,True,False,False,False,False,False,"Calle Vallehermoso, 97, Subdistrict Vallehermoso, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.642800611303657,93.75
Flat,False,273,ground,3,3,True,True,False,True,True,True,True,False,True,False,False,False,"Calle Blanca de Navarra, Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.616904220884235,204.75
Flat,False,176,5th,3,4,True,True,False,True,True,True,True,False,True,False,False,False,"Calle de Zurbano, Subdistrict Nuevos Ministerios-Ríos Rosas, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,3.4395256654273316,132.0
Flat,True,30,1st,1,1,True,True,False,True,True,True,True,False,False,True,False,False,"Calle Ruiz, 27, Subdistrict Trafalgar, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.4277705722625431,22.5
Flat,False,50,1st,1,1,True,True,False,True,True,False,False,False,False,False,False,False,"Calle de Vallehermoso, Subdistrict Arapiles, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.0270869373192437,37.5
Flat,False,73,2nd,3,1,True,True,False,True,True,False,False,True,False,False,False,False,"Calle de Alonso Cano, Subdistrict Nuevos Ministerios-Ríos Rosas, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,3.4395256654273316,68.0
Flat,False,70,1st,1,1,True,True,False,True,True,True,True,False,True,False,False,False,"Calle de Santa Engracia, Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.9202800492791752,52.5
Penthouse,True,110,6th,3,2,True,True,False,True,True,True,True,True,False,False,False,False,", Subdistrict Arapiles, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.0814508292863385,82.5
Flat,False,120,2nd,2,2,True,True,False,True,True,True,True,False,False,False,False,False,"Calle del Monte Esquinza, Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.6684626861942862,90.0
Flat,False,148,5th,3,2,True,True,False,True,True,False,True,False,False,False,False,False,", Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.0317278337175244,136.0
Flat,False,120,3rd,4,2,True,True,True,True,True,True,True,True,True,False,False,False,"GENERAL ASENSIO CABANILLAS, Subdistrict Vallehermoso, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,3.2733286093083285,110.0
Flat,False,200,6th,4,4,True,True,True,True,True,True,True,False,False,True,True,False,", Subdistrict Nuevos Ministerios-Ríos Rosas, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,3.4395256654273316,150.0
Studio,False,45,5th,0,1,True,True,False,True,True,True,True,False,True,True,True,False,"Calle de Alonso Cano, Subdistrict Nuevos Ministerios-Ríos Rosas, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,3.4395256654273316,40.0
Flat,False,179,3rd,2,2,True,True,True,True,True,True,True,False,False,False,False,False,", Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.0317278337175244,134.25
Flat,False,150,1st,3,3,True,True,False,True,True,False,True,False,False,False,False,False,"Calle de García de Paredes, Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.3436120835938876,140.0
Flat,True,55,4th,1,1,True,True,False,True,True,True,True,False,True,False,False,False,"Calle de Jordán, 8, Subdistrict Trafalgar, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.7863867563507716,50.0
Flat,False,84,3rd,4,1,True,True,False,True,True,True,True,True,False,False,False,False,"Maudes, 56, Subdistrict Nuevos Ministerios-Ríos Rosas, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,3.1843556067952683,63.0
Studio,False,40,1st,0,1,True,True,False,True,True,True,True,False,False,False,False,False,"Miguel Angel, Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.0317278337175244,38.0
Flat,False,60,4th,1,1,True,True,False,True,True,True,True,False,False,True,False,False,"Calle del Cardenal Cisneros, Subdistrict Trafalgar, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.7599106873173176,50.0
Flat,False,65,4th,1,1,True,True,False,True,True,True,True,False,False,False,False,False,"Rios Rosas, Subdistrict Nuevos Ministerios-Ríos Rosas, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,3.4395256654273316,48.75
Flat,False,150,3rd,1,2,True,True,False,True,True,True,True,False,True,False,False,False,", Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.0317278337175244,112.5
Flat,False,90,2nd,2,2,True,True,False,True,True,False,True,False,True,False,False,False,"Calle de Palafox, Subdistrict Trafalgar, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.6142666738075844,67.5
Flat,False,225,3rd,4,4,True,True,True,True,True,True,True,False,False,False,False,False,"Calle de Santa Engracia, Subdistrict Nuevos Ministerios-Ríos Rosas, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,3.468207498460523,210.0
Penthouse,False,45,45,2,1,True,True,False,True,True,False,True,True,False,False,False,False,", Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.0317278337175244,40.0
Flat,True,40,5th,1,1,True,True,False,True,True,True,False,False,False,False,True,False,"Calle de Viriato, 2, Subdistrict Trafalgar, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.108995371830054,35.0
Flat,False,96,ground,2,2,True,True,False,True,True,True,True,False,False,False,False,False,"Calle del Cardenal Cisneros, Subdistrict Trafalgar, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.7599106873173176,72.0
Flat,False,225,3rd,4,4,True,True,True,True,True,True,False,True,False,False,False,False,"Calle de Santa Engracia, Subdistrict Nuevos Ministerios-Ríos Rosas, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,3.468207498460523,168.75
Flat,True,47,2nd,1,1,True,True,False,True,True,True,True,False,True,False,False,False,"Calle de Orfila, 5, Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.4989827388008583,35.25
Flat,False,366,5th,5,5,True,True,True,True,True,True,True,True,False,True,False,False,"Calle de José Abascal, Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.464518002779075,274.5
Flat,False,150,4th,2,2,True,True,False,True,True,True,True,False,False,False,False,False,", Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.0317278337175244,130.0
Flat,False,225,9th,4,3,True,True,False,True,True,False,False,False,False,False,True,False,"Calle de Julián Romea, 17, Subdistrict Vallehermoso, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,3.0726597805477436,168.75
Flat,False,55,3rd,1,1,True,True,False,True,True,True,True,True,False,False,False,False,"Calle de Jordán, Urb. Chamberi, Subdistrict Trafalgar, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.805158297557804,41.25
Flat,False,215,2nd,4,3,True,True,False,True,True,True,True,False,False,False,False,False,"Paseo del General Martínez Campos, Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.2040640226508614,190.0
Flat,False,50,5th,1,1,True,True,True,True,True,True,True,False,False,False,False,False,"Calle de la Virtudes, 14, Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.7316523177907772,37.5
Flat,False,83,ground,2,1,True,True,False,True,True,True,True,False,False,False,False,False,"Calle de Fuencarral, Subdistrict Trafalgar, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.4805243058960231,62.25
Flat,True,42,7th,1,1,True,True,False,True,True,True,False,True,False,False,False,False,"Calle Glorieta del General Álvarez de Castro, 5, Subdistrict Trafalgar, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.229909784731934,40.0
Flat,False,50,ground,1,1,True,True,False,True,True,True,False,False,False,True,False,False,"Calle del Cardenal Cisneros, 73, Subdistrict Trafalgar, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.04121568350816,49.0
Studio,False,40,ground,0,1,True,True,False,True,True,True,True,False,False,False,False,False,"MOREJON, 8, Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.3332344474956637,30.0
Flat,False,197,3rd,5,3,True,True,True,True,True,True,True,True,False,False,False,False,"Calle de García de Paredes, Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.3436120835938876,196.0
Flat,False,100,ground,1,2,True,True,False,True,True,False,True,False,False,False,False,False,"Calle de Vallehermoso, Subdistrict Arapiles, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.0270869373192437,81.0
Flat,True,50,ground,2,2,True,True,False,True,True,False,False,False,False,False,False,False,"Avenida de la Reina Victoria, 5, Subdistrict Vallehermoso, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,3.308223732366838,37.5
Flat,False,71,4th,2,1,True,True,False,True,True,False,True,False,False,False,False,False,"Calle de Fernández de los Ríos, Subdistrict Arapiles, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.0757261890850227,64.0
Penthouse,False,135,7th,2,2,True,True,True,True,True,True,True,True,True,True,False,False,"Calle de Palafox, Subdistrict Trafalgar, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.6142666738075844,85.0
Penthouse,False,85,6th,2,1,True,True,False,True,True,True,False,True,False,False,False,False,"Calle de Hilarión Eslava, Subdistrict Gaztambide, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.344128022613766,77.0
Flat,False,132,2nd,2,2,True,True,False,True,True,True,True,False,False,True,False,False,"Calle de Génova, Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.3893598116176586,99.0
Flat,False,90,3rd,2,2,True,True,False,True,True,True,True,False,False,False,False,False,"Calle de Ponzano, 8, Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.315735338226755,80.0
Flat,False,150,4th,4,3,True,True,False,True,True,False,True,True,False,False,False,False,", Subdistrict Gaztambide, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.2569639086619455,149.0
Flat,False,160,4th,4,3,True,True,False,True,True,True,True,True,True,False,False,False,"Calle de Guzmán el Bueno, Subdistrict Gaztambide, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.160495812184958,150.0
Flat,True,110,4th,2,2,True,True,True,True,True,True,True,False,False,False,False,False,"Calle Zurbano, 5, Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.4682327029709237,100.0
Studio,True,50,3rd,0,1,True,True,False,True,True,True,True,False,False,False,True,False,"Calle de Galileo, 104, Urb. Jardín, piscina, portería 24h, Subdistrict Vallehermoso, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.5883658165267227,48.0
Flat,False,97,3rd,1,1,True,True,False,True,True,True,True,False,True,False,False,False,"Calle de Génova, Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.3893598116176586,72.75
Penthouse,False,85,6th,2,1,True,True,False,True,True,True,True,True,False,False,False,False,", Subdistrict Gaztambide, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.2569639086619455,80.0
Flat,False,60,2nd,2,1,True,True,False,True,True,True,True,False,False,False,False,False,"Calle de Espronceda, Subdistrict Nuevos Ministerios-Ríos Rosas, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,3.4395256654273316,45.0
Flat,False,64,4th,2,1,True,True,False,True,True,True,True,False,False,False,False,False,"Calle de Vallehermoso, Subdistrict Vallehermoso, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.6049081610599307,60.0
Flat,False,76,2nd,2,2,True,True,False,True,True,False,False,True,True,False,False,False,", Subdistrict Trafalgar, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.825803858406648,75.0
Flat,False,60,1st,1,1,True,True,False,True,True,True,True,False,True,False,False,False,"Calle Morejón, Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.3438033295622764,45.0
Flat,False,67,1st,1,1,True,True,False,True,True,False,True,False,True,False,False,False,"Calle Morejón, Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.3438033295622764,60.0
Flat,False,60,1st,1,1,True,True,False,True,True,True,True,False,False,False,False,False,"Plaza del Descubridor Diego de Ordás, Subdistrict Nuevos Ministerios-Ríos Rosas, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,3.4395256654273316,45.0
Flat,False,96,2nd,3,2,True,True,False,True,True,True,True,False,False,False,False,False,"Vallehermoso, Subdistrict Vallehermoso, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.9664855573692908,72.0
Flat,False,127,4th,3,2,True,True,True,True,True,True,True,False,False,False,False,False,"Calle de Fuencarral, Subdistrict Trafalgar, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.4805243058960231,95.25
Flat,True,34,3rd,1,1,True,True,False,True,True,True,False,False,False,True,False,False,"Calle de Jordán, 6, Subdistrict Trafalgar, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.7643993181353388,30.0
Flat,True,45,3rd,1,1,True,True,False,True,True,False,False,False,False,False,False,False,"Calle Monteleón, 29, Subdistrict Trafalgar, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.5171082625807737,33.75
Flat,False,60,3rd,1,1,True,True,False,True,True,True,False,False,False,False,False,False,"Calle de la Santísima Trinidad, 6, Subdistrict Trafalgar, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.0700186853908247,45.0
Flat,True,35,ground,1,1,True,True,False,True,True,False,False,False,False,False,False,False,"Calle de Fernández de la Hoz, 37, Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.2988674012243497,26.25
Flat,False,50,4th,1,1,True,True,False,True,True,False,False,False,False,False,False,False,"Calle de Magallanes, Subdistrict Arapiles, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.9429855409819987,37.5
Penthouse,True,72,7th,2,2,True,True,False,True,True,False,True,True,False,False,False,False,"Calle de Alonso Cano, 72, Subdistrict Nuevos Ministerios-Ríos Rosas, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,3.0649691059727857,54.0
Flat,False,145,5th,2,2,True,True,False,True,True,True,True,False,True,False,False,False,"Calle de José Abascal, Subdistrict Nuevos Ministerios-Ríos Rosas, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.464518002779075,130.0
Flat,False,80,6th,1,1,True,True,True,False,False,True,True,False,False,False,False,False,"Calle de Bravo Murillo, Subdistrict Vallehermoso, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,3.0662068974449,60.0
Flat,False,69,ground,2,1,True,True,False,True,True,False,True,True,False,False,False,False,", Subdistrict Trafalgar, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.825803858406648,60.0
Flat,False,102,3rd,3,2,True,True,False,True,True,True,False,True,False,False,False,False,"Calle de Blasco de Garay NN, Subdistrict Arapiles, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.1028294432032895,76.5
Flat,False,102,6th,3,2,True,True,False,True,True,True,False,True,False,False,False,False,"Calle de Blasco de Garay NN, Subdistrict Arapiles, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.1028294432032895,76.5
Flat,False,102,4th,3,2,True,True,False,True,True,True,False,True,False,False,False,False,"Calle de Blasco de Garay, Subdistrict Vallehermoso, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.546766672872235,76.5
Flat,False,110,4th,5,2,True,True,False,True,True,False,False,False,False,False,False,False,"Calle de Palafox, 22, Subdistrict Trafalgar, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.715075743079301,105.0
Flat,False,45,3rd,1,1,True,True,False,True,True,True,False,False,False,False,False,False,"Calle de Joaquín María López, Subdistrict Gaztambide, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.524425638631782,40.0
Flat,False,50,5th,1,1,True,True,False,True,True,True,True,False,False,False,False,False,"Calle de Monteleón, Subdistrict Trafalgar, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.4049138978281928,37.5
Flat,True,110,6th,3,2,True,True,False,True,True,True,True,True,False,False,False,False,"Santísima Trinidad, 26, Subdistrict Trafalgar, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.320597638190967,100.0
Penthouse,False,190,7th,2,2,True,True,False,True,True,True,True,True,False,False,False,False,"Calle de Santa Engracia, Subdistrict Almagro, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.9202800492791752,142.5
Flat,False,33,ground,1,1,True,True,False,True,True,False,False,True,False,False,False,False,"Calle de Vallehermoso, 70, Subdistrict Arapiles, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.305722506233599,24.0
Flat,False,55,2nd,1,1,True,True,False,True,True,True,True,True,False,True,False,False,"Calle de Emilio Carrere, Subdistrict Arapiles, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,1.6763024010966558,50.0
Penthouse,False,71,6th,2,1,True,True,False,True,True,True,True,True,False,False,False,False,"Calle de Galileo, Subdistrict Arapiles, District Chamberí, Madrid, Madrid city, Madrid",Chamberí,2.032022470333401,53.25
Flat,True,98,2nd,3,2,True,True,True,True,True,True,True,False,False,False,True,False,"Calle Fernando Chueca Goitia, 8, Subdistrict Ensanche de Vallecas - La Gavia, District Villa de Vallecas, Madrid, Madrid city, Madrid",Villa de Vallecas,11.155331138573446,79.0
Flat,False,89,4th,2,2,True,True,True,True,True,True,True,True,False,False,True,False,"Alameda DEL VALLE, Subdistrict Ensanche de Vallecas - La Gavia, District Villa de Vallecas, Madrid, Madrid city, Madrid",Villa de Vallecas,9.025762433056846,66.75
Studio,False,75,2nd,0,1,True,True,True,True,True,True,True,True,True,False,True,False,"Calle Cerro del Murmullo, Subdistrict Ensanche de Vallecas - La Gavia, District Villa de Vallecas, Madrid, Madrid city, Madrid",Villa de Vallecas,11.69194103473202,70.0
Flat,True,66,1st,3,1,True,True,False,True,True,False,True,True,False,False,False,False,"Calle Puerto de Lumbreras, 45, Subdistrict Casco Histórico de Vallecas, District Villa de Vallecas, Madrid, Madrid city, Madrid",Villa de Vallecas,8.032406122556283,60.0
Flat,False,70,5th,2,1,True,True,True,False,False,True,False,False,False,False,False,False,"Calle de Honrubia, Subdistrict Ensanche de Vallecas - La Gavia, District Villa de Vallecas, Madrid, Madrid city, Madrid",Villa de Vallecas,8.061620765094109,54.0
Flat,False,39,1st,1,1,True,True,True,True,True,True,False,False,False,True,True,False,"Avenida del Ensanche de Vallecas, 86, Subdistrict Ensanche de Vallecas - La Gavia, District Villa de Vallecas, Madrid, Madrid city, Madrid",Villa de Vallecas,10.807706057652377,29.25
Flat,False,50,1st,1,1,True,True,True,False,False,True,True,False,False,False,True,False,"Embalse de Navacerrada, 55, Urb. si, Subdistrict Ensanche de Vallecas - La Gavia, District Villa de Vallecas, Madrid, Madrid city, Madrid",Villa de Vallecas,11.240071632217017,37.5
Flat,True,75,1st,3,2,True,True,True,True,True,True,True,False,False,True,False,False,"Bulevar de la Naturaleza, 36, Subdistrict Ensanche de Vallecas - La Gavia, District Villa de Vallecas, Madrid, Madrid city, Madrid",Villa de Vallecas,8.049110101268461,56.25
Flat,False,79,2nd,2,2,True,True,True,True,True,True,True,False,False,True,False,False,"Avenida del Ensanche de Vallecas, 36, Subdistrict Ensanche de Vallecas - La Gavia, District Villa de Vallecas, Madrid, Madrid city, Madrid",Villa de Vallecas,9.55433113272256,59.25
Flat,False,91,4th,3,2,True,True,True,True,True,True,True,False,False,True,True,False,"Calle Canencia de la Sierra, Subdistrict Ensanche de Vallecas - La Gavia, District Villa de Vallecas, Madrid, Madrid city, Madrid",Villa de Vallecas,9.111606853614049,68.25
Flat,False,59,2nd,1,1,True,True,True,True,True,True,True,True,True,False,True,False,"Calle Cerro del Murmullo, Subdistrict Ensanche de Vallecas - La Gavia, District Villa de Vallecas, Madrid, Madrid city, Madrid",Villa de Vallecas,11.69194103473202,53.0
Flat,False,73,1st,2,2,True,True,True,False,False,True,True,True,False,False,True,False,"Calle Canencia de la Sierra, Subdistrict Ensanche de Vallecas - La Gavia, District Villa de Vallecas, Madrid, Madrid city, Madrid",Villa de Vallecas,9.111606853614049,54.75
Flat,False,121,2nd,3,2,True,True,False,True,True,False,True,False,False,False,True,False,", Subdistrict Ensanche de Vallecas - La Gavia, District Villa de Vallecas, Madrid, Madrid city, Madrid",Villa de Vallecas,10.325102640710844,120.0
Duplex,True,40,1st,1,1,True,True,True,True,True,True,True,False,False,True,True,False,"Avenida Gran Vía del sureste, 25, Subdistrict Ensanche de Vallecas - La Gavia, District Villa de Vallecas, Madrid, Madrid city, Madrid",Villa de Vallecas,11.45029194043095,30.0
Flat,False,89,4th,2,2,True,True,False,True,True,True,True,False,False,False,True,False,"Alameda del Valle, Subdistrict Ensanche de Vallecas - La Gavia, District Villa de Vallecas, Madrid, Madrid city, Madrid",Villa de Vallecas,9.025762433056846,66.75
Flat,False,93,3rd,2,2,True,True,True,True,True,True,False,False,False,False,True,False,"Calle Arte Conceptual, Subdistrict Ensanche de Vallecas - La Gavia, District Villa de Vallecas, Madrid, Madrid city, Madrid",Villa de Vallecas,11.683832910714246,65.0
Flat,True,80,3rd,2,2,True,True,True,True,True,True,True,True,False,True,True,False,"Avenida de las Suertes, 55, Urb. si, Subdistrict Ensanche de Vallecas - La Gavia, District Villa de Vallecas, Madrid, Madrid city, Madrid",Villa de Vallecas,10.600012142612284,70.0
Flat,False,50,7th,2,1,True,True,False,True,True,False,True,False,False,False,False,False,"Paseo de las Delicias, 15, Subdistrict Palos de Moguer, District Arganzuela, Madrid, Madrid city, Madrid",Arganzuela,1.5398182455399845,37.5
Flat,False,130,4th,3,2,True,True,True,True,True,True,True,False,False,True,True,False,"Calle Embajadores, Subdistrict Legazpi, District Arganzuela, Madrid, Madrid city, Madrid",Arganzuela,3.2863660383446684,97.5
Flat,False,80,6th,2,1,True,True,False,True,True,True,True,True,False,False,False,False,"Paseo de las Delicias, Subdistrict Palos de Moguer, District Arganzuela, Madrid, Madrid city, Madrid",Arganzuela,1.7037974473060418,73.0
Flat,False,50,2nd,1,1,True,True,True,True,True,True,True,False,False,True,True,False,"Calle de Sodio, Subdistrict Legazpi, District Arganzuela, Madrid, Madrid city, Madrid",Arganzuela,3.26900897029918,37.5
Flat,False,58,ground,1,1,True,True,False,True,True,False,True,True,False,False,False,False,", Subdistrict Palos de Moguer, District Arganzuela, Madrid, Madrid city, Madrid",Arganzuela,1.4576570649775702,50.0
Flat,False,65,ground,2,1,True,True,False,True,True,False,False,True,False,False,False,False,"Plaza de las Peñuelas, Subdistrict Acacias, District Arganzuela, Madrid, Madrid city, Madrid",Arganzuela,1.7807224270233997,62.0
Flat,True,70,ground,1,1,True,True,True,True,True,True,True,True,False,False,False,False,"Plaza de las Peñuelas, 7, Subdistrict Acacias, District Arganzuela, Madrid, Madrid city, Madrid",Arganzuela,1.7918574637134776,52.5
Flat,False,95,2nd,3,1,True,True,True,True,True,True,False,True,True,False,False,False,"Calle de Martín de Vargas, Subdistrict Acacias, District Arganzuela, Madrid, Madrid city, Madrid",Arganzuela,1.5129945070950814,90.0
Flat,False,60,5th,2,1,True,True,False,True,True,True,False,False,False,False,False,False,"Calle de Miguel Arredondo, Subdistrict Chopera, District Arganzuela, Madrid, Madrid city, Madrid",Arganzuela,2.6837850111194985,55.0
Flat,False,110,2nd,3,1,True,True,False,True,True,True,False,False,True,False,False,False,"Calle Ferrocarril, 5, Subdistrict Delicias, District Arganzuela, Madrid, Madrid city, Madrid",Arganzuela,1.953616472825716,82.5
Flat,False,47,2nd,1,1,True,True,False,True,True,False,True,False,False,False,True,False,", Subdistrict Legazpi, District Arganzuela, Madrid, Madrid city, Madrid",Arganzuela,3.39764765295007,46.0
Duplex,False,102,2nd,2,2,True,True,True,True,True,True,True,False,False,False,False,False,"Ronda de Atocha, Subdistrict Palos de Moguer, District Arganzuela, Madrid, Madrid city, Madrid",Arganzuela,1.2794135147191683,76.5
Flat,True,60,3rd,2,1,True,True,False,True,True,True,True,False,False,False,False,False,", Subdistrict Chopera, District Arganzuela, Madrid, Madrid city, Madrid",Arganzuela,2.465226489772235,45.0
Flat,False,65,1st,1,1,True,True,True,True,True,True,True,False,False,False,False,False,"Calle de las Nebulosas, Subdistrict Delicias, District Arganzuela, Madrid, Madrid city, Madrid",Arganzuela,2.7972664457039538,48.75
Flat,True,82,6th,2,1,True,True,False,True,True,True,False,False,False,False,False,False,"Paseo de los Olmos, 8, Subdistrict Acacias, District Arganzuela, Madrid, Madrid city, Madrid",Arganzuela,1.409005062549602,72.0
Flat,False,90,6th,3,2,True,True,False,True,True,True,True,False,False,False,False,False,"Paseo de las Delicias, Subdistrict Delicias, District Arganzuela, Madrid, Madrid city, Madrid",Arganzuela,2.3111126824268693,67.5
Studio,False,20,1st,0,1,True,True,False,True,True,True,True,False,False,False,False,False,"Calle de Canarias, 38, Subdistrict Palos de Moguer, District Arganzuela, Madrid, Madrid city, Madrid",Arganzuela,1.911631579813112,18.0
Flat,False,65,ground,2,1,True,True,False,True,True,False,False,False,False,False,False,False,"Calle de José Miguel Gordoa, 1, Subdistrict Chopera, District Arganzuela, Madrid, Madrid city, Madrid",Arganzuela,2.726617994967546,55.0
